Compound,Date,Negative,Neutral,Positive,Tweet Text,Tweets Ago,User
-0.7717,Sun Nov 05 20:06:09 +0000 2017,0.379,0.621,0.0,Report: Man who opened fire on #Texas church now dead. #SutherlandSprings https://t.co/YAre0fHDSD https://t.co/oyDeu3zspF,85,@FoxNews
0.0,Sun Nov 05 19:56:20 +0000 2017,0.0,1.0,0.0,".@BryanLlenas: Sutherland Springs a very small community, church has about 50 members. https://t.co/YAre0fHDSD https://t.co/zRaQ0ee5Zl",86,@FoxNews
0.0,Sun Nov 05 19:49:38 +0000 2017,0.0,1.0,0.0,".@TXAG Ken Paxton on Sutherland Springs, Texas shooting. https://t.co/YAre0fZfhd https://t.co/3LruH4YFhY",87,@FoxNews
0.0,Sun Nov 05 19:46:16 +0000 2017,0.0,1.0,0.0,".@GregAbbott_TX on Sutherland Springs, Texas shooting. https://t.co/YAre0fZfhd https://t.co/ajsyfTbveK",88,@FoxNews
-0.7003,Sun Nov 05 19:44:35 +0000 2017,0.266,0.734,0.0,"Multiple casualty situation after man opens fire at Sutherland Springs, Texas church - Fox News has live coverage.… https://t.co/1qQhcBdQAJ",89,@FoxNews
0.0,Sun Nov 05 19:38:44 +0000 2017,0.0,1.0,0.0,".@EricShawnTV: Reports: 2 year-old and other children among those shot, multiple deaths. #SutherlandSprings https://t.co/orVVpoOaWc",90,@FoxNews
-0.7003,Sun Nov 05 19:35:48 +0000 2017,0.326,0.674,0.0,"Multiple casualty situation after man opens fire at Sutherland Springs, Texas church. https://t.co/YAre0fHDSD https://t.co/oqFEXLld3S",91,@FoxNews
-0.6705,Sun Nov 05 19:25:55 +0000 2017,0.209,0.791,0.0,DEVELOPING: Several people reportedly shot &amp; killed in “mass shooting” at Texas church. For continuing live coverag… https://t.co/NjxwXS2JG3,92,@FoxNews
-0.34,Sun Nov 05 19:23:20 +0000 2017,0.124,0.876,0.0,"First responders on scene of church shooting in Sutherland Springs, Texas; man who opened fire reportedly dead.… https://t.co/7xvicaqju3",93,@FoxNews
0.0,Sun Nov 05 19:11:08 +0000 2017,0.0,1.0,0.0,"'Mass shooting' reported at Sutherland Springs church in Texas
 https://t.co/YAre0fZfhd",94,@FoxNews
0.4019,Sun Nov 05 19:00:10 +0000 2017,0.0,0.803,0.197,"BREAKING NEWS: Active shooter at Texas Baptist Church, several people shot. https://t.co/sqlN3HUGHl",95,@FoxNews
0.5859,Sun Nov 05 18:54:07 +0000 2017,0.0,0.787,0.213,Shalane Flanagan becomes first American woman to win NYC Marathon in 40 years https://t.co/fhHAfaqGAL https://t.co/5IU8n4VByi,96,@FoxNews
0.0,Sun Nov 05 18:54:05 +0000 2017,0.0,1.0,0.0,"On @ffweekend, @GovMikeHuckabee reflected on @POTUS's foreign policy as he travels abroad in Asia. https://t.co/QKbTTtl4Cy",97,@FoxNews
-0.2023,Sun Nov 05 18:49:21 +0000 2017,0.13,0.87,0.0,"Iowa mom, 18, charged after 2-year-old twins found naked outside near highway
 https://t.co/YUmB5iMWPs",98,@FoxNews
0.0,Sun Nov 05 18:27:45 +0000 2017,0.0,1.0,0.0,"Refugee Admittance to U.S. Down 87 Percent
https://t.co/x3h7Ec7GpG",99,@FoxNews
-0.6249,Mon Nov 06 00:40:26 +0000 2017,0.313,0.687,0.0,Hezbollah Urges ‘Patience and Calm’ Amid Lebanon’s Political Crisis https://t.co/qfkiFzziw2,0,@NYTimes
0.0,Mon Nov 06 00:36:43 +0000 2017,0.0,1.0,0.0,Sam Smith tried to come out on his own terms and it backfired. But now he’s listening. https://t.co/ZgZzXheNsV,1,@NYTimes
0.0,Mon Nov 06 00:19:03 +0000 2017,0.0,1.0,0.0,Notable Deadly Shootings at Churches in Recent Years https://t.co/kG0eOF2a4s,2,@NYTimes
-0.4939,Mon Nov 06 00:16:21 +0000 2017,0.29,0.556,0.154,TripAdvisor Apologizes for Deleting Review Detailing Rape at Mexican Resort https://t.co/AVmQlX7XCE,3,@NYTimes
-0.765,Mon Nov 06 00:04:17 +0000 2017,0.258,0.742,0.0,"Breaking News: The death toll in the Texas church massacre has grown to 26, and at least 20 were injured
https://t.co/QBUpWYlTay",4,@NYTimes
-0.3612,Mon Nov 06 00:01:57 +0000 2017,0.238,0.762,0.0,Tax Plan Burdens Blue-State Republicans and Their Districts https://t.co/QC6k4Ov4Ql,5,@NYTimes
0.5499,Sun Nov 05 23:55:02 +0000 2017,0.0,0.835,0.165,"So many take part in Thanksgiving, but the holiday spools out differently for everyone. Tell us about yours. https://t.co/2u8xJz3l8z",6,@NYTimes
-0.296,Sun Nov 05 23:32:37 +0000 2017,0.196,0.804,0.0,News Analysis: No One Knows What Britain Is Anymore https://t.co/WiCi0aayDA,7,@NYTimes
0.128,Sun Nov 05 23:20:39 +0000 2017,0.13,0.717,0.152,"Saudi Arabia’s sweeping campaign of arrests included Prince Alwaleed bin Talal, one of the world’s richest men https://t.co/1LDPi6hekH",8,@NYTimes
0.0,Sun Nov 05 23:00:08 +0000 2017,0.0,1.0,0.0,"Disney scored big with Marvel’s ""Thor: Ragnarok,” which took in more than $400 million globally over the weekend https://t.co/A8p7rnVTdj",9,@NYTimes
-0.4767,Sun Nov 05 22:59:12 +0000 2017,0.22,0.78,0.0,A Word With: Laurence Fishburne on the Role That Made Him Cry https://t.co/QnysIAl6jA,10,@NYTimes
0.1779,Sun Nov 05 22:45:05 +0000 2017,0.097,0.773,0.13,"An army of on-the-ground operatives push the government’s policies, help purvey its propaganda and act as lookouts https://t.co/tRWBOkSPjd",11,@NYTimes
-0.6486,Sun Nov 05 22:42:21 +0000 2017,0.281,0.719,0.0,A pregnant woman and children were said to be among the dead https://t.co/UyzS0yzyql,12,@NYTimes
0.4215,Sun Nov 05 22:30:12 +0000 2017,0.0,0.843,0.157,Being defined by her profession and not merely by her gender remains a work in progress https://t.co/vq87gh8LaS,13,@NYTimes
0.0,Sun Nov 05 22:15:07 +0000 2017,0.0,1.0,0.0,"Before Teen Vogue got ""woke,"" it was an incubator for people we now call influencers https://t.co/lHUveiOglv",14,@NYTimes
0.5267,Sun Nov 05 22:00:17 +0000 2017,0.0,0.861,0.139,An NYT reader's reaction to an American woman winning the New York City Marathon for the first time in 40 years… https://t.co/7orzqiC2bK,15,@NYTimes
-0.7783,Sun Nov 05 21:55:48 +0000 2017,0.274,0.726,0.0,"A gunman walked into a small Baptist church in rural Texas on Sunday and opened fire, killing at least 25 people https://t.co/AfZei630bd",16,@NYTimes
0.2732,Sun Nov 05 21:45:05 +0000 2017,0.1,0.746,0.154,Google and others are looking for automated ways to deal with a shortage of artificial intelligence experts https://t.co/Ftf0bP3p3l,17,@NYTimes
-0.6808,Sun Nov 05 21:38:02 +0000 2017,0.272,0.728,0.0,"A few weeks after being banned in London, Uber is waging a new high-stakes regulatory fight in Brazil https://t.co/X7XyzcGrz3",18,@NYTimes
0.0,Sun Nov 05 21:30:18 +0000 2017,0.0,1.0,0.0,"Videos of the church show at least 30 people, including many children, attending Sunday service in recent weeks https://t.co/z2JQTdkVEM",19,@NYTimes
0.0,Sun Nov 05 21:25:45 +0000 2017,0.0,1.0,0.0,The move appeared to be the most sweeping shift in governance Saudi Arabia has experienced for more than 8 decades https://t.co/Ampn9lvcLG,20,@NYTimes
0.0772,Sun Nov 05 21:15:04 +0000 2017,0.204,0.628,0.168,Documents reveal how multinational companies avoid taxes and how the superrich hide their wealth https://t.co/cCIHZV7GxY,21,@NYTimes
0.0,Sun Nov 05 21:00:20 +0000 2017,0.0,1.0,0.0,"Part of the agenda of “Uncommon Sense"" is to illustrate just how broad and multicolored the autism spectrum is https://t.co/mDzqRIOAom",22,@NYTimes
0.0,Sun Nov 05 20:58:15 +0000 2017,0.0,1.0,0.0,Carson Wentz and the Philadelphia Eagles absolutely toyed with the Denver Broncos https://t.co/xawW4nUuGl,23,@NYTimes
-0.3353,Sun Nov 05 20:52:03 +0000 2017,0.155,0.845,0.0,Conan O’Brien may be taking more artistic risks than any other late-night host https://t.co/4shU1bgOCo,24,@NYTimes
-0.296,Sun Nov 05 20:49:18 +0000 2017,0.104,0.896,0.0,"RT @arappeport: I.R.S. commissioner, demonized by conservatives, leaves on his terms w/ no apologies. “Survival is its own reward.” https:/…",25,@NYTimes
0.0772,Sun Nov 05 20:45:05 +0000 2017,0.14,0.702,0.158,Democrats argue that the wave of retirements will help them retake the House https://t.co/IzVkertrVt,26,@NYTimes
-0.4019,Sun Nov 05 20:37:08 +0000 2017,0.211,0.679,0.109,"He kept crime rates low in his first term. Now, Mayor de Blasio has a plan to make police officers nicer. https://t.co/9W1fI7EGcw",27,@NYTimes
0.3612,Sun Nov 05 20:30:06 +0000 2017,0.0,0.828,0.172,We used VR to explore what music feels like to a deaf person https://t.co/ApNIF1loo1,28,@NYTimes
-0.6705,Sun Nov 05 20:22:32 +0000 2017,0.184,0.816,0.0,More than 20 people were killed after a gunman walked into a church in a rural town 30 miles east of San Antonio https://t.co/eL5QUzCWv6,29,@NYTimes
0.3818,Sun Nov 05 20:15:03 +0000 2017,0.104,0.676,0.221,"When behavior goes unseen or ignored by employers, “whisper networks” can provide women with vital support systems https://t.co/4V2qikUqdq",30,@NYTimes
0.0,Sun Nov 05 20:00:13 +0000 2017,0.0,1.0,0.0,"“There’s a public perception... that Canada is a steward of the environment, but in fact the opposite is true” https://t.co/DGu2q2v0uc",31,@NYTimes
-0.6705,Sun Nov 05 19:56:59 +0000 2017,0.22,0.78,0.0,"Breaking News: Several people were killed, including the gunman, in a shooting at a church near San Antonio https://t.co/FXvUKLFCZh",32,@NYTimes
0.3612,Sun Nov 05 19:45:05 +0000 2017,0.0,0.865,0.135,"In books like “My Secret Garden: Women’s Sexual Fantasies,” Nancy Friday helped establish “a confessional feminism” https://t.co/0Jo4hBnt22",33,@NYTimes
0.34,Sun Nov 05 19:30:04 +0000 2017,0.187,0.573,0.24,"Opinion: By fretting about food, we turn occasions for comfort and joy into sources of fear and anxiety https://t.co/E1xfBbPsoz",34,@NYTimes
0.0,Sun Nov 05 19:15:06 +0000 2017,0.0,1.0,0.0,Many parennials give their children YouTube channels from the first sonogram and hashtags when they’re born https://t.co/SfIeFdaJkI,35,@NYTimes
0.0,Sun Nov 05 19:00:11 +0000 2017,0.0,1.0,0.0,"Michael Urie's first reaction to taking over Harvey Fierstein's part in ""Torch Song""? ""It was way too scary."" https://t.co/5iEkuJIL3b",36,@NYTimes
0.0,Sun Nov 05 18:45:07 +0000 2017,0.0,1.0,0.0,Behind Yuri Milner's investments in Facebook and Twitter were hundreds of millions of dollars from the Kremlin https://t.co/1nVIa0y2zf,37,@NYTimes
0.802,Sun Nov 05 18:44:32 +0000 2017,0.0,0.613,0.387,@jeffbercovici We sent a sports alert for Shalane Flanagan's victory: https://t.co/zae1UjlCfH. Kamworor's win also received a sports alert.,38,@NYTimes
-0.3612,Sun Nov 05 18:30:03 +0000 2017,0.135,0.865,0.0,Even the columnist’s daughter criticized his description of the press secretary as a “slightly chunky soccer mom” https://t.co/IDmfVEC1tJ,39,@NYTimes
0.6369,Sun Nov 05 18:15:07 +0000 2017,0.0,0.743,0.257,Commerce Secretary Wilbur Ross has profited handsomely from a shipping company with business ties to Putin’s family https://t.co/DkZO3TdANj,40,@NYTimes
0.4215,Sun Nov 05 18:00:16 +0000 2017,0.081,0.763,0.157,"With tears and maybe a few colorful words, Flanagan won the race with a time of 2 hours 26 minutes 53 seconds… https://t.co/0LhSE1xlcO",41,@NYTimes
-0.7783,Sun Nov 05 17:45:12 +0000 2017,0.404,0.596,0.0,"“No one — no dictator, no regime and no nation — should underestimate, ever, American resolve,” Trump said https://t.co/NwU7mi9SWb",42,@NYTimes
-0.4939,Sun Nov 05 17:30:08 +0000 2017,0.244,0.756,0.0,Spanish authorities are seeking to prosecute 20 politicians on rebellion for declaring Catalonia’s independence https://t.co/ynd3olMZZc,43,@NYTimes
0.2023,Sun Nov 05 17:15:12 +0000 2017,0.0,0.833,0.167,Here are the top story lines for NFL Week 9 https://t.co/IjblFapJPY,44,@NYTimes
0.8225,Sun Nov 05 17:05:26 +0000 2017,0.0,0.631,0.369,"Geoffrey Kamworor of Kenya, a two-time world champion in the half-marathon, won the men’s race https://t.co/25dHU1O74x",45,@NYTimes
0.25,Sun Nov 05 17:00:16 +0000 2017,0.0,0.882,0.118,Why was Larry David making jokes about trying to pick up women at a concentration camp? https://t.co/9hp5blyqf2,46,@NYTimes
0.5719,Sun Nov 05 16:51:12 +0000 2017,0.0,0.821,0.179,"Shalane Flanagan won the New York City Marathon, the first American woman to finish first since 1977 https://t.co/Ge88TTiRRh",47,@NYTimes
-0.4019,Sun Nov 05 16:45:04 +0000 2017,0.144,0.856,0.0,The 6 crew members living in isolation for a NASA-funded study exit their habitat in Hawaii after 8 months… https://t.co/SZ5TUVfAKE,48,@NYTimes
-0.4215,Sun Nov 05 16:30:07 +0000 2017,0.203,0.797,0.0,"Opinion: Everyone lies to the tax man, knowingly or unknowingly https://t.co/NI9jte1r0n https://t.co/5YOOU6oH0c",49,@NYTimes
0.0,Sun Nov 05 16:15:08 +0000 2017,0.0,1.0,0.0,"An act of defiance and audacity that helped propel the long, slow march to women’s suffrage https://t.co/BcDhDMU1Ur",50,@NYTimes
-0.8834,Sun Nov 05 16:00:04 +0000 2017,0.392,0.608,0.0,A Catholic deacon who ran a transitional home for men with a history of addiction or crime was stabbed to death https://t.co/XiIjOU4UJw,51,@NYTimes
0.0387,Sun Nov 05 15:47:51 +0000 2017,0.0,0.948,0.052,"RT @nytopinion: Will the G.O.P. try to challenge Trump in 2020? His unpopularity is stark, but not among his party’s voters. 
https://t.co/…",52,@NYTimes
0.0,Sun Nov 05 15:45:03 +0000 2017,0.0,1.0,0.0,Should Americans switch to year-round Daylight Saving Time? https://t.co/2truGkvPLo (This story from March is rather timely today.),53,@NYTimes
0.0,Sun Nov 05 15:30:10 +0000 2017,0.0,1.0,0.0,Aaaaand they’re off https://t.co/a6WDwWi4Uh,54,@NYTimes
-0.4215,Sun Nov 05 15:15:08 +0000 2017,0.157,0.843,0.0,"His is a family of doers in the face of adversity, whether a marathon or political oppression https://t.co/Jd4WQsTN8R",55,@NYTimes
0.6124,Sun Nov 05 15:02:07 +0000 2017,0.12,0.58,0.301,"Britain now stands as one of the world’s weakest major economies, even as the world enjoys relatively robust growth https://t.co/uRtlH5ygaM",56,@NYTimes
0.0,Sun Nov 05 14:50:09 +0000 2017,0.0,1.0,0.0,RT @dougmillsnyt: .@realDonaldTrump waves from the golf cart as @AbeShinzo drives them to the clubhouse in Tokyo Japan. #POTUSinAsia https:…,57,@NYTimes
0.0,Sun Nov 05 14:45:31 +0000 2017,0.0,1.0,0.0,Malliotakis as Manager: Lessons From Hurricane Sandy and Albany https://t.co/TXl978tjao,58,@NYTimes
0.0,Sun Nov 05 14:25:39 +0000 2017,0.0,1.0,0.0,Ex-Leader of Catalonia Turns Himself In to Police in Brussels https://t.co/iwAG5wzajD,59,@NYTimes
0.0,Sun Nov 05 14:19:34 +0000 2017,0.0,1.0,0.0,🏅 https://t.co/1Uo2dIlkKC,60,@NYTimes
0.6249,Sun Nov 05 14:12:03 +0000 2017,0.0,0.843,0.157,RT @NYTSports: The marathon great Meb Keflezighi is retiring by running the New York City Marathon on Sunday. What will you do? https://t.c…,61,@NYTimes
-0.4215,Sun Nov 05 13:53:34 +0000 2017,0.209,0.697,0.094,The White House had no immediate comment on whether Trump’s call should be interpreted as an endorsement of arrests https://t.co/NQ4q09r4hH,62,@NYTimes
0.4588,Sun Nov 05 13:46:05 +0000 2017,0.0,0.833,0.167,"Among Prince Alwaleed’s crown jewels: sizable stakes in Twitter, Lyft, Citigroup and 21st Century Fox https://t.co/IreBfYVeqP",63,@NYTimes
0.128,Sun Nov 05 13:40:03 +0000 2017,0.13,0.717,0.152,"Saudi Arabia’s sweeping campaign of arrests included Prince Alwaleed bin Talal, one of the world’s richest men https://t.co/EpWCYe8tky",64,@NYTimes
-0.2263,Sun Nov 05 13:30:12 +0000 2017,0.101,0.899,0.0,"It's the stuff of liberal fantasies: a vast, defiant territory governed by Democrats resisting Trump at every turn https://t.co/1YbErsvnr2",65,@NYTimes
0.0,Sun Nov 05 13:17:40 +0000 2017,0.0,1.0,0.0,Life on Mars: Return to Earth https://t.co/O4xTfSV87h,66,@NYTimes
0.0,Sun Nov 05 13:14:49 +0000 2017,0.0,1.0,0.0,Upshot/Siena Poll Gives Democrat Narrow Lead in Virginia Governor’s Race https://t.co/Ko32pgfnjf,67,@NYTimes
0.0,Sun Nov 05 13:00:16 +0000 2017,0.0,1.0,0.0,Who gets to go on a major presidential trip? It's an exercise in internal politics. https://t.co/kyeg52T5U8,68,@NYTimes
0.0572,Sun Nov 05 12:45:06 +0000 2017,0.052,0.887,0.061,"In 1972, NYC marathon organizer Fred Lebow contacted The Times. Be at the start, he said. You won't want to miss it… https://t.co/ux8tmN1nAq",69,@NYTimes
-0.6249,Sun Nov 05 12:30:09 +0000 2017,0.177,0.823,0.0,Detroit is still trying to recover after the 2008 financial crisis and the 2013 bankruptcy gutted its housing market https://t.co/zkip3W6RpG,70,@NYTimes
0.0,Sun Nov 05 12:21:08 +0000 2017,0.0,1.0,0.0,Exposures: Puerto Rico in the Dark https://t.co/NQjNp6sEbN,71,@NYTimes
0.0,Sun Nov 05 12:00:27 +0000 2017,0.0,1.0,0.0,Tucked away in the GOP tax plan are several provisions meant to get conservative lawmakers to vote for it https://t.co/JhwFcvUnQO,72,@NYTimes
-0.2484,Sun Nov 05 11:57:51 +0000 2017,0.153,0.847,0.0,"More Anxiety, and More Police, Expected at New York City Marathon https://t.co/6fDeAbbarg",73,@NYTimes
0.0,Sun Nov 05 11:30:09 +0000 2017,0.0,1.0,0.0,Joe Lockhart was in the crossfire during the Clinton impeachment. Now he's defending NFL players kneeling. https://t.co/0pvoi3r2cO,74,@NYTimes
0.5106,Sun Nov 05 11:11:30 +0000 2017,0.0,0.784,0.216,Field Notes: The Bridal Shop Just Closed. How to Rescue the Day. https://t.co/14hs5vDWmc,75,@NYTimes
-0.5106,Sun Nov 05 11:00:18 +0000 2017,0.18,0.82,0.0,Youtube contains dark corners as videos that are disturbing for children slip past its filters https://t.co/C94P59X5wV,76,@NYTimes
0.6369,Sun Nov 05 09:50:29 +0000 2017,0.0,0.704,0.296,"Modern Love: Recognizing What They Had, 20 Years Too Late https://t.co/v1K37ABIvw",77,@NYTimes
0.0,Sun Nov 05 09:47:09 +0000 2017,0.0,1.0,0.0,Global Health: Deadly Plague Outbreak in Madagascar Appears to Wane https://t.co/E40FVRku1n,78,@NYTimes
0.0,Sun Nov 05 09:45:33 +0000 2017,0.0,1.0,0.0,The 2018 Michelin Guide New York City has been released https://t.co/sN9Sv5HmCF,79,@NYTimes
0.0,Sun Nov 05 09:28:11 +0000 2017,0.0,1.0,0.0,"The week's 10 most notable new songs, including Bruce Springsteen and Rihanna https://t.co/SgbiIf7UEu",80,@NYTimes
-0.8126,Sun Nov 05 09:10:30 +0000 2017,0.27,0.73,0.0,These musicians are forced to perform for high-caste Hindus. But the killing of one of their own was the last straw. https://t.co/yIm1nXUJFq,81,@NYTimes
-0.3632,Sun Nov 05 08:53:20 +0000 2017,0.18,0.82,0.0,Designers have finally figured out how to dress Olympic athletes without looking like they're trying too hard https://t.co/TVfFSWB4xp,82,@NYTimes
0.0,Sun Nov 05 08:36:23 +0000 2017,0.0,1.0,0.0,How Facebook's algorithm determines the fate of start-ups https://t.co/8kTuBBKeEH,83,@NYTimes
-0.5106,Sun Nov 05 08:18:57 +0000 2017,0.185,0.815,0.0,"Tens of thousands of people in Togo are demanding the nation's president resign, whose family has ruled for 50 years https://t.co/CbqY1GCLKv",84,@NYTimes
-0.1531,Sun Nov 05 08:00:18 +0000 2017,0.11,0.89,0.0,‘Saturday Night Live’: Alec Baldwin and Larry David Contribute to an Awkward Episode https://t.co/pok8aizcN8,85,@NYTimes
0.4767,Sun Nov 05 07:55:44 +0000 2017,0.0,0.807,0.193,Japanese art is more than just cliché zen gardens and cutesy Hello Kitty https://t.co/kKL3U9MxzI,86,@NYTimes
0.0,Sun Nov 05 07:39:18 +0000 2017,0.0,1.0,0.0,"The diversity visa lottery, explained https://t.co/XohR0x5V0g",87,@NYTimes
0.0,Sun Nov 05 07:22:38 +0000 2017,0.0,1.0,0.0,Where the STEM jobs are (and where they aren't) https://t.co/byInsbrpPL https://t.co/B2BeBLnSLn,88,@NYTimes
-0.3818,Sun Nov 05 07:05:36 +0000 2017,0.211,0.69,0.099,"In 1979, Bob Dylan announced his embrace of Christianity. That period gets a second look on ""Trouble No More."" https://t.co/IjETz7sgm8",89,@NYTimes
0.6281,Sun Nov 05 06:48:21 +0000 2017,0.053,0.74,0.207,"""It didn't matter there was an ocean between them and different continents, they both love fiercely"" https://t.co/dlom5MXVnk",90,@NYTimes
0.0,Sun Nov 05 06:31:14 +0000 2017,0.0,1.0,0.0,"“Alias Grace” is a story about storytelling and Sarah Gadon is mesmerizing as the star, writes @poniewozik https://t.co/wOCe89dxgh",91,@NYTimes
0.0,Sun Nov 05 06:13:39 +0000 2017,0.0,1.0,0.0,"At a nightclub in Liberia, we found a stylish music scene unencumbered by the country’s past https://t.co/ry9cuWgDc2 https://t.co/4FsJ4gRn1x",92,@NYTimes
0.8402,Sun Nov 05 05:56:02 +0000 2017,0.0,0.654,0.346,What did Bernie Sanders learn about Canada's health system? Doctors like free health care as much as patients do. https://t.co/zPds0lBn6V,93,@NYTimes
0.5927,Sun Nov 05 05:39:23 +0000 2017,0.0,0.806,0.194,"Wine usually takes the spotlight at Thanksgiving dinner, but beers are just as good of a complement https://t.co/WdUILym2jj",94,@NYTimes
0.5423,Sun Nov 05 05:20:25 +0000 2017,0.0,0.759,0.241,Op-Ed Contributor: How ISIS helped peace in the Philippines’s Muslim south https://t.co/ICpCuDLNax,95,@NYTimes
0.0,Sun Nov 05 05:12:58 +0000 2017,0.0,1.0,0.0,Let the dancing begin💃🕺 https://t.co/cKAXP2Z7WO,96,@NYTimes
-0.34,Sun Nov 05 04:56:28 +0000 2017,0.211,0.789,0.0,"Citigroup, 21st Century Fox, Twitter: Prince’s Arrest Touches Many https://t.co/UOsfKysdE9",97,@NYTimes
0.0,Sun Nov 05 04:47:21 +0000 2017,0.0,1.0,0.0,Trump Arrives in Asia With Focus on Trade and North Korea https://t.co/FNmWwvYxG1,98,@NYTimes
0.5719,Sun Nov 05 04:35:49 +0000 2017,0.0,0.654,0.346,Opinion: Why the world loves New York https://t.co/bDtPbZVzFi,99,@NYTimes
